Date,Time,Market Regime,Confidence Score,Transition Threshold Score
2024-03-07,10:25:00,Sideways_Decay,0.758,0.477
2024-03-07,10:30:00,Bullish_Vol_Expansion,0.786,0.398
2024-03-07,10:35:00,Bullish_Linear_Decay,0.807,0.650
2024-03-07,10:40:00,Bullish_Grind,0.815,0.414
2024-03-07,10:45:00,Bullish_Grind,0.810,0.578
2024-03-07,10:50:00,Sideways_Decay,0.928,0.362
2024-03-07,10:55:00,Bullish_Vol_Expansion,0.727,0.488
2024-03-07,11:00:00,Breakout_Mode,0.665,0.746
2024-03-07,11:05:00,Bullish_Linear_Decay,0.640,0.581
2024-03-07,11:10:00,Sideways_Low_Vol,0.705,0.514
2024-03-07,11:15:00,Bullish_Vol_Expansion,0.884,0.483
2024-03-07,11:20:00,Bullish_Linear_Decay,0.783,0.537
2024-03-07,11:25:00,Bearish_Vol_Expansion,0.818,0.633
2024-03-07,11:30:00,Breakout_Mode,0.779,0.423
2024-03-07,11:35:00,Bullish_Vol_Expansion,0.769,0.533
2024-03-07,11:40:00,Bearish_Linear_Decay,0.894,0.386
2024-03-07,11:45:00,Expiry_Pinning,0.907,0.449
2024-03-07,11:50:00,Bullish_Vol_Expansion,0.879,0.619
2024-03-07,11:55:00,Sideways_Decay,0.868,0.408
2024-03-07,12:00:00,Sideways_Violent,0.835,0.553
2024-03-07,12:05:00,Sideways_Violent,0.672,0.728
2024-03-07,12:10:00,Sideways_Violent,0.945,0.519
2024-03-07,12:15:00,Sideways_Low_Vol,0.736,0.735
2024-03-07,12:20:00,Bearish_Linear_Decay,0.606,0.702
2024-03-07,12:25:00,Sideways_Low_Vol,0.887,0.567
2024-03-07,12:30:00,Bullish_Linear_Decay,0.907,0.478
2024-03-07,12:35:00,Bearish_Vol_Expansion,0.681,0.723
2024-03-07,12:40:00,Bullish_Linear_Decay,0.776,0.748
2024-03-07,12:45:00,Expiry_Pinning,0.855,0.530
2024-03-07,12:50:00,Bearish_Linear_Decay,0.941,0.566
2024-03-07,12:55:00,Sideways_Low_Vol,0.650,0.639
2024-03-07,13:00:00,Sideways_Low_Vol,0.697,0.369
2024-03-07,13:05:00,Sideways_Low_Vol,0.758,0.666
2024-03-07,13:10:00,Bearish_Vol_Expansion,0.836,0.675
2024-03-07,13:15:00,Sideways_Low_Vol,0.838,0.613
2024-03-07,13:20:00,Vol_Crush,0.611,0.385
2024-03-07,13:25:00,Breakout_Mode,0.917,0.403
2024-03-07,13:30:00,Breakout_Mode,0.694,0.561
2024-03-07,13:35:00,Bullish_Grind,0.758,0.491
2024-03-07,13:40:00,Expiry_Pinning,0.885,0.704
2024-03-07,13:45:00,Sideways_Violent,0.707,0.365
2024-03-07,13:50:00,Bullish_Vol_Expansion,0.736,0.413
2024-03-07,13:55:00,Bullish_Grind,0.771,0.534
2024-03-07,14:00:00,Sideways_Violent,0.750,0.619
2024-03-07,14:05:00,Breakout_Mode,0.895,0.473
2024-03-07,14:10:00,Sideways_Violent,0.731,0.581
2024-03-07,14:15:00,Bearish_Linear_Decay,0.613,0.695
2024-03-07,14:20:00,Bearish_Panic,0.631,0.366
2024-03-07,14:25:00,Sideways_Decay,0.879,0.405
2024-03-07,14:30:00,Vol_Crush,0.873,0.690
2024-03-07,14:35:00,Breakout_Mode,0.946,0.588
2024-03-07,14:40:00,Expiry_Pinning,0.707,0.565
2024-03-07,14:45:00,Breakout_Mode,0.613,0.391
2024-03-07,14:50:00,Bearish_Linear_Decay,0.913,0.387
2024-03-07,14:55:00,Vol_Crush,0.696,0.626
2024-03-07,15:00:00,Sideways_Decay,0.809,0.550
2024-03-07,15:05:00,Sideways_Low_Vol,0.812,0.635
2024-03-07,15:10:00,Bearish_Panic,0.635,0.494
2024-03-07,15:15:00,Vol_Crush,0.873,0.658
2024-03-07,15:20:00,Breakout_Mode,0.804,0.589
2024-03-07,15:25:00,Sideways_Decay,0.685,0.514
2024-03-07,15:30:00,Sideways_Decay,0.853,0.375
2024-03-08,09:15:00,Expiry_Pinning,0.614,0.584
2024-03-08,09:20:00,Breakout_Mode,0.826,0.712
2024-03-08,09:25:00,Sideways_Low_Vol,0.876,0.682
2024-03-08,09:30:00,Bullish_Grind,0.608,0.601
2024-03-08,09:35:00,Breakout_Mode,0.623,0.371
2024-03-08,09:40:00,Bullish_Grind,0.724,0.360
2024-03-08,09:45:00,Breakout_Mode,0.776,0.645
2024-03-08,09:50:00,Sideways_Decay,0.778,0.477
2024-03-08,09:55:00,Bearish_Vol_Expansion,0.772,0.355
2024-03-08,10:00:00,Breakout_Mode,0.766,0.513
2024-03-08,10:05:00,Bearish_Linear_Decay,0.876,0.697
2024-03-08,10:10:00,Sideways_Low_Vol,0.882,0.448
2024-03-08,10:15:00,Bullish_Linear_Decay,0.682,0.713
2024-03-08,10:20:00,Sideways_Low_Vol,0.917,0.696
2024-03-08,10:25:00,Expiry_Pinning,0.846,0.514
2024-03-08,10:30:00,Bearish_Linear_Decay,0.628,0.414
2024-03-08,10:35:00,Bullish_Linear_Decay,0.617,0.703
2024-03-08,10:40:00,Vol_Crush,0.684,0.613
2024-03-08,10:45:00,Expiry_Pinning,0.893,0.717
2024-03-08,10:50:00,Sideways_Decay,0.818,0.605
2024-03-08,10:55:00,Bullish_Linear_Decay,0.686,0.372
2024-03-08,11:00:00,Bearish_Vol_Expansion,0.721,0.712
2024-03-08,11:05:00,Bullish_Linear_Decay,0.932,0.728
2024-03-08,11:10:00,Sideways_Decay,0.685,0.698
2024-03-08,11:15:00,Expiry_Pinning,0.715,0.544
2024-03-08,11:20:00,Sideways_Violent,0.817,0.651
2024-03-08,11:25:00,Bearish_Panic,0.742,0.663
2024-03-08,11:30:00,Bullish_Vol_Expansion,0.932,0.728
2024-03-08,11:35:00,Breakout_Mode,0.906,0.675
2024-03-08,11:40:00,Vol_Crush,0.661,0.502
2024-03-08,11:45:00,Expiry_Pinning,0.909,0.601
2024-03-08,11:50:00,Bullish_Grind,0.686,0.594
2024-03-08,11:55:00,Bullish_Vol_Expansion,0.948,0.394
2024-03-08,12:00:00,Bullish_Grind,0.884,0.488
2024-03-08,12:05:00,Bullish_Vol_Expansion,0.701,0.635
2024-03-08,12:10:00,Bearish_Vol_Expansion,0.931,0.727
2024-03-08,12:15:00,Bearish_Linear_Decay,0.914,0.596
2024-03-08,12:20:00,Bearish_Linear_Decay,0.920,0.715
2024-03-08,12:25:00,Bearish_Vol_Expansion,0.619,0.386
2024-03-08,12:30:00,Sideways_Decay,0.871,0.447
2024-03-08,12:35:00,Vol_Crush,0.822,0.626
2024-03-08,12:40:00,Bearish_Linear_Decay,0.841,0.630
2024-03-08,12:45:00,Bullish_Vol_Expansion,0.797,0.545
2024-03-08,12:50:00,Sideways_Violent,0.693,0.377
2024-03-08,12:55:00,Expiry_Pinning,0.743,0.477
2024-03-08,13:00:00,Bearish_Panic,0.753,0.595
2024-03-08,13:05:00,Sideways_Decay,0.882,0.688
2024-03-08,13:10:00,Bullish_Grind,0.873,0.634
2024-03-08,13:15:00,Expiry_Pinning,0.650,0.488
2024-03-08,13:20:00,Expiry_Pinning,0.763,0.651
2024-03-08,13:25:00,Sideways_Decay,0.933,0.491
2024-03-08,13:30:00,Bearish_Panic,0.853,0.468
2024-03-08,13:35:00,Bullish_Linear_Decay,0.913,0.684
2024-03-08,13:40:00,Sideways_Decay,0.823,0.653
2024-03-08,13:45:00,Bullish_Grind,0.705,0.372
2024-03-08,13:50:00,Sideways_Low_Vol,0.791,0.411
2024-03-08,13:55:00,Sideways_Low_Vol,0.786,0.715
2024-03-08,14:00:00,Breakout_Mode,0.664,0.501
2024-03-08,14:05:00,Breakout_Mode,0.923,0.462
2024-03-08,14:10:00,Bullish_Grind,0.686,0.668
2024-03-08,14:15:00,Bearish_Vol_Expansion,0.651,0.720
2024-03-08,14:20:00,Vol_Crush,0.849,0.432
2024-03-08,14:25:00,Bearish_Panic,0.604,0.693
2024-03-08,14:30:00,Sideways_Decay,0.717,0.743
2024-03-08,14:35:00,Bearish_Linear_Decay,0.621,0.371
2024-03-08,14:40:00,Sideways_Violent,0.823,0.387
2024-03-08,14:45:00,Expiry_Pinning,0.662,0.670
2024-03-08,14:50:00,Bearish_Vol_Expansion,0.907,0.567
2024-03-08,14:55:00,Sideways_Violent,0.766,0.493
2024-03-08,15:00:00,Bullish_Grind,0.857,0.601
2024-03-08,15:05:00,Bullish_Grind,0.905,0.589
2024-03-08,15:10:00,Bearish_Panic,0.695,0.716
2024-03-08,15:15:00,Bearish_Panic,0.932,0.584
2024-03-08,15:20:00,Expiry_Pinning,0.815,0.547
2024-03-08,15:25:00,Bullish_Vol_Expansion,0.623,0.705
2024-03-08,15:30:00,Expiry_Pinning,0.943,0.394
2024-03-11,09:15:00,Breakout_Mode,0.916,0.437
2024-03-11,09:20:00,Bullish_Grind,0.915,0.480
2024-03-11,09:25:00,Bullish_Vol_Expansion,0.740,0.374
2024-03-11,09:30:00,Vol_Crush,0.670,0.432
2024-03-11,09:35:00,Expiry_Pinning,0.782,0.626
2024-03-11,09:40:00,Bearish_Linear_Decay,0.783,0.465
2024-03-11,09:45:00,Expiry_Pinning,0.912,0.716
2024-03-11,09:50:00,Bearish_Panic,0.619,0.541
2024-03-11,09:55:00,Bearish_Vol_Expansion,0.783,0.548
2024-03-11,10:00:00,Bearish_Vol_Expansion,0.712,0.562
2024-03-11,10:05:00,Bearish_Linear_Decay,0.920,0.493
2024-03-11,10:10:00,Sideways_Low_Vol,0.860,0.693
2024-03-11,10:15:00,Bearish_Panic,0.909,0.366
2024-03-11,10:20:00,Bullish_Grind,0.865,0.529
2024-03-11,10:25:00,Expiry_Pinning,0.617,0.692
2024-03-11,10:30:00,Bullish_Vol_Expansion,0.693,0.367
2024-03-11,10:35:00,Bearish_Panic,0.635,0.545
2024-03-11,10:40:00,Sideways_Decay,0.604,0.630
2024-03-11,10:45:00,Bullish_Linear_Decay,0.829,0.410
2024-03-11,10:50:00,Bearish_Panic,0.941,0.381
2024-03-11,10:55:00,Bullish_Vol_Expansion,0.747,0.456
2024-03-11,11:00:00,Bearish_Vol_Expansion,0.920,0.398
2024-03-11,11:05:00,Vol_Crush,0.950,0.701
2024-03-11,11:10:00,Expiry_Pinning,0.814,0.673
2024-03-11,11:15:00,Bullish_Vol_Expansion,0.654,0.437
2024-03-11,11:20:00,Expiry_Pinning,0.698,0.428
2024-03-11,11:25:00,Sideways_Decay,0.844,0.590
2024-03-11,11:30:00,Sideways_Violent,0.759,0.399
2024-03-11,11:35:00,Sideways_Violent,0.751,0.615
2024-03-11,11:40:00,Expiry_Pinning,0.767,0.411
2024-03-11,11:45:00,Bearish_Panic,0.760,0.574
2024-03-11,11:50:00,Sideways_Low_Vol,0.644,0.554
2024-03-11,11:55:00,Expiry_Pinning,0.797,0.424
2024-03-11,12:00:00,Bullish_Grind,0.678,0.650
2024-03-11,12:05:00,Breakout_Mode,0.625,0.463
2024-03-11,12:10:00,Sideways_Decay,0.892,0.720
2024-03-11,12:15:00,Bearish_Vol_Expansion,0.784,0.581
2024-03-11,12:20:00,Bullish_Grind,0.822,0.674
2024-03-11,12:25:00,Breakout_Mode,0.676,0.545
2024-03-11,12:30:00,Bullish_Vol_Expansion,0.753,0.358
2024-03-11,12:35:00,Vol_Crush,0.690,0.363
2024-03-11,12:40:00,Sideways_Decay,0.863,0.729
2024-03-11,12:45:00,Breakout_Mode,0.853,0.472
2024-03-11,12:50:00,Bearish_Vol_Expansion,0.668,0.354
2024-03-11,12:55:00,Bearish_Vol_Expansion,0.921,0.447
2024-03-11,13:00:00,Breakout_Mode,0.676,0.493
2024-03-11,13:05:00,Sideways_Decay,0.908,0.726
2024-03-11,13:10:00,Bullish_Grind,0.855,0.498
2024-03-11,13:15:00,Sideways_Violent,0.756,0.613
2024-03-11,13:20:00,Bullish_Grind,0.921,0.505
2024-03-11,13:25:00,Sideways_Low_Vol,0.858,0.635
2024-03-11,13:30:00,Bearish_Vol_Expansion,0.756,0.622
2024-03-11,13:35:00,Bearish_Panic,0.875,0.666
2024-03-11,13:40:00,Bearish_Linear_Decay,0.877,0.710
2024-03-11,13:45:00,Sideways_Decay,0.755,0.407
2024-03-11,13:50:00,Sideways_Violent,0.695,0.508
2024-03-11,13:55:00,Sideways_Violent,0.695,0.689
2024-03-11,14:00:00,Breakout_Mode,0.920,0.354
2024-03-11,14:05:00,Vol_Crush,0.914,0.719
2024-03-11,14:10:00,Bullish_Linear_Decay,0.734,0.654
2024-03-11,14:15:00,Bearish_Vol_Expansion,0.866,0.387
2024-03-11,14:20:00,Bullish_Linear_Decay,0.743,0.723
2024-03-11,14:25:00,Sideways_Decay,0.855,0.592
2024-03-11,14:30:00,Bullish_Vol_Expansion,0.749,0.643
2024-03-11,14:35:00,Bullish_Vol_Expansion,0.923,0.460
2024-03-11,14:40:00,Expiry_Pinning,0.830,0.731
2024-03-11,14:45:00,Expiry_Pinning,0.613,0.669
2024-03-11,14:50:00,Bearish_Vol_Expansion,0.850,0.672
2024-03-11,14:55:00,Breakout_Mode,0.876,0.512
2024-03-11,15:00:00,Breakout_Mode,0.935,0.634
2024-03-11,15:05:00,Breakout_Mode,0.925,0.397
2024-03-11,15:10:00,Expiry_Pinning,0.681,0.460
2024-03-11,15:15:00,Bearish_Vol_Expansion,0.616,0.356
2024-03-11,15:20:00,Sideways_Low_Vol,0.790,0.447
2024-03-11,15:25:00,Bearish_Panic,0.858,0.498
2024-03-11,15:30:00,Bearish_Vol_Expansion,0.872,0.579
2024-03-12,09:15:00,Bearish_Linear_Decay,0.675,0.679
2024-03-12,09:20:00,Bearish_Vol_Expansion,0.770,0.385
2024-03-12,09:25:00,Vol_Crush,0.899,0.392
2024-03-12,09:30:00,Expiry_Pinning,0.753,0.601
2024-03-12,09:35:00,Vol_Crush,0.909,0.562
2024-03-12,09:40:00,Bullish_Grind,0.917,0.641
2024-03-12,09:45:00,Bullish_Vol_Expansion,0.749,0.356
2024-03-12,09:50:00,Breakout_Mode,0.672,0.489
2024-03-12,09:55:00,Bullish_Linear_Decay,0.808,0.742
2024-03-12,10:00:00,Bearish_Panic,0.904,0.557
2024-03-12,10:05:00,Bullish_Linear_Decay,0.744,0.628
2024-03-12,10:10:00,Bearish_Linear_Decay,0.786,0.606
2024-03-12,10:15:00,Bullish_Linear_Decay,0.770,0.599
2024-03-12,10:20:00,Bullish_Vol_Expansion,0.851,0.446
2024-03-12,10:25:00,Bearish_Panic,0.771,0.438
2024-03-12,10:30:00,Sideways_Low_Vol,0.620,0.495
2024-03-12,10:35:00,Sideways_Violent,0.943,0.667
2024-03-12,10:40:00,Vol_Crush,0.601,0.539
2024-03-12,10:45:00,Sideways_Decay,0.924,0.647
2024-03-12,10:50:00,Bullish_Grind,0.650,0.482
2024-03-12,10:55:00,Bearish_Vol_Expansion,0.649,0.353
2024-03-12,11:00:00,Bearish_Panic,0.671,0.568
2024-03-12,11:05:00,Expiry_Pinning,0.712,0.426
2024-03-12,11:10:00,Sideways_Decay,0.793,0.563
2024-03-12,11:15:00,Bearish_Linear_Decay,0.705,0.362
2024-03-12,11:20:00,Sideways_Violent,0.765,0.443
2024-03-12,11:25:00,Sideways_Decay,0.692,0.601
2024-03-12,11:30:00,Sideways_Violent,0.869,0.565
2024-03-12,11:35:00,Breakout_Mode,0.879,0.445
2024-03-12,11:40:00,Sideways_Violent,0.913,0.605
2024-03-12,11:45:00,Sideways_Decay,0.659,0.447
2024-03-12,11:50:00,Expiry_Pinning,0.662,0.541
2024-03-12,11:55:00,Expiry_Pinning,0.911,0.599
2024-03-12,12:00:00,Bearish_Linear_Decay,0.700,0.725
2024-03-12,12:05:00,Bearish_Vol_Expansion,0.776,0.595
2024-03-12,12:10:00,Sideways_Low_Vol,0.936,0.434
2024-03-12,12:15:00,Bullish_Linear_Decay,0.846,0.653
2024-03-12,12:20:00,Sideways_Decay,0.836,0.377
2024-03-12,12:25:00,Sideways_Violent,0.848,0.734
2024-03-12,12:30:00,Sideways_Violent,0.910,0.636
2024-03-12,12:35:00,Bullish_Vol_Expansion,0.756,0.447
2024-03-12,12:40:00,Bearish_Vol_Expansion,0.841,0.531
2024-03-12,12:45:00,Bullish_Grind,0.792,0.607
2024-03-12,12:50:00,Bullish_Vol_Expansion,0.794,0.528
2024-03-12,12:55:00,Breakout_Mode,0.780,0.596
2024-03-12,13:00:00,Bearish_Panic,0.762,0.498
2024-03-12,13:05:00,Sideways_Violent,0.835,0.538
2024-03-12,13:10:00,Bearish_Panic,0.914,0.546
2024-03-12,13:15:00,Sideways_Violent,0.620,0.704
2024-03-12,13:20:00,Bearish_Vol_Expansion,0.849,0.375
2024-03-12,13:25:00,Expiry_Pinning,0.753,0.557
2024-03-12,13:30:00,Bearish_Linear_Decay,0.899,0.697
2024-03-12,13:35:00,Sideways_Decay,0.895,0.397
2024-03-12,13:40:00,Sideways_Decay,0.945,0.521
2024-03-12,13:45:00,Bearish_Linear_Decay,0.763,0.517
2024-03-12,13:50:00,Sideways_Decay,0.668,0.749
2024-03-12,13:55:00,Breakout_Mode,0.735,0.445
2024-03-12,14:00:00,Sideways_Decay,0.742,0.533
2024-03-12,14:05:00,Bearish_Panic,0.824,0.399
2024-03-12,14:10:00,Sideways_Violent,0.652,0.466
2024-03-12,14:15:00,Bearish_Linear_Decay,0.898,0.686
2024-03-12,14:20:00,Bearish_Panic,0.642,0.538
2024-03-12,14:25:00,Bearish_Panic,0.646,0.454
2024-03-12,14:30:00,Bullish_Grind,0.648,0.585
2024-03-12,14:35:00,Bullish_Vol_Expansion,0.945,0.582
2024-03-12,14:40:00,Bearish_Panic,0.795,0.667
2024-03-12,14:45:00,Sideways_Decay,0.792,0.368
2024-03-12,14:50:00,Bearish_Panic,0.908,0.354
2024-03-12,14:55:00,Bearish_Vol_Expansion,0.612,0.501
2024-03-12,15:00:00,Bearish_Panic,0.938,0.434
2024-03-12,15:05:00,Sideways_Decay,0.867,0.488
2024-03-12,15:10:00,Sideways_Low_Vol,0.606,0.451
2024-03-12,15:15:00,Bullish_Grind,0.750,0.675
2024-03-12,15:20:00,Bearish_Vol_Expansion,0.947,0.541
2024-03-12,15:25:00,Sideways_Low_Vol,0.747,0.375
2024-03-12,15:30:00,Bullish_Vol_Expansion,0.650,0.388
2024-03-13,09:15:00,Sideways_Low_Vol,0.813,0.540
2024-03-13,09:20:00,Bearish_Linear_Decay,0.900,0.681
2024-03-13,09:25:00,Sideways_Low_Vol,0.919,0.569
2024-03-13,09:30:00,Sideways_Decay,0.941,0.599
2024-03-13,09:35:00,Bearish_Panic,0.778,0.436
2024-03-13,09:40:00,Bearish_Linear_Decay,0.603,0.374
2024-03-13,09:45:00,Bearish_Panic,0.944,0.500
2024-03-13,09:50:00,Sideways_Decay,0.767,0.564
2024-03-13,09:55:00,Bearish_Vol_Expansion,0.837,0.697
2024-03-13,10:00:00,Sideways_Decay,0.765,0.595
2024-03-13,10:05:00,Bullish_Linear_Decay,0.773,0.403
2024-03-13,10:10:00,Bearish_Linear_Decay,0.723,0.353
2024-03-13,10:15:00,Sideways_Violent,0.922,0.452
2024-03-13,10:20:00,Breakout_Mode,0.835,0.640
2024-03-13,10:25:00,Vol_Crush,0.677,0.366
2024-03-13,10:30:00,Breakout_Mode,0.655,0.511
2024-03-13,10:35:00,Sideways_Low_Vol,0.664,0.662
2024-03-13,10:40:00,Expiry_Pinning,0.898,0.680
2024-03-13,10:45:00,Bullish_Linear_Decay,0.660,0.716
2024-03-13,10:50:00,Bullish_Linear_Decay,0.721,0.481
2024-03-13,10:55:00,Sideways_Decay,0.831,0.362
2024-03-13,11:00:00,Expiry_Pinning,0.731,0.748
2024-03-13,11:05:00,Sideways_Violent,0.939,0.687
2024-03-13,11:10:00,Bearish_Panic,0.750,0.485
2024-03-13,11:15:00,Bearish_Vol_Expansion,0.773,0.488
2024-03-13,11:20:00,Breakout_Mode,0.932,0.679
2024-03-13,11:25:00,Bearish_Vol_Expansion,0.866,0.483
2024-03-13,11:30:00,Sideways_Low_Vol,0.777,0.394
2024-03-13,11:35:00,Sideways_Decay,0.775,0.520
2024-03-13,11:40:00,Bearish_Vol_Expansion,0.846,0.519
2024-03-13,11:45:00,Expiry_Pinning,0.851,0.383
2024-03-13,11:50:00,Vol_Crush,0.831,0.374
2024-03-13,11:55:00,Bearish_Vol_Expansion,0.784,0.657
2024-03-13,12:00:00,Breakout_Mode,0.632,0.570
2024-03-13,12:05:00,Bullish_Grind,0.727,0.507
2024-03-13,12:10:00,Breakout_Mode,0.798,0.469
2024-03-13,12:15:00,Vol_Crush,0.843,0.374
2024-03-13,12:20:00,Bullish_Grind,0.674,0.731
2024-03-13,12:25:00,Sideways_Decay,0.927,0.731
2024-03-13,12:30:00,Bearish_Vol_Expansion,0.888,0.563
2024-03-13,12:35:00,Sideways_Decay,0.727,0.602
2024-03-13,12:40:00,Sideways_Low_Vol,0.707,0.379
2024-03-13,12:45:00,Sideways_Low_Vol,0.672,0.511
2024-03-13,12:50:00,Bearish_Panic,0.603,0.399
2024-03-13,12:55:00,Expiry_Pinning,0.711,0.700
2024-03-13,13:00:00,Expiry_Pinning,0.932,0.455
2024-03-13,13:05:00,Vol_Crush,0.839,0.705
2024-03-13,13:10:00,Expiry_Pinning,0.893,0.638
2024-03-13,13:15:00,Bearish_Linear_Decay,0.946,0.693
2024-03-13,13:20:00,Bearish_Linear_Decay,0.801,0.622
2024-03-13,13:25:00,Breakout_Mode,0.601,0.696
2024-03-13,13:30:00,Sideways_Low_Vol,0.821,0.709
2024-03-13,13:35:00,Bullish_Grind,0.852,0.531
2024-03-13,13:40:00,Bearish_Linear_Decay,0.610,0.400
2024-03-13,13:45:00,Bearish_Linear_Decay,0.762,0.516
2024-03-13,13:50:00,Sideways_Low_Vol,0.682,0.499
2024-03-13,13:55:00,Breakout_Mode,0.943,0.454
2024-03-13,14:00:00,Bearish_Panic,0.674,0.506
2024-03-13,14:05:00,Bearish_Vol_Expansion,0.892,0.690
2024-03-13,14:10:00,Bullish_Vol_Expansion,0.644,0.404
2024-03-13,14:15:00,Bullish_Vol_Expansion,0.670,0.614
2024-03-13,14:20:00,Bearish_Linear_Decay,0.749,0.502
2024-03-13,14:25:00,Sideways_Violent,0.712,0.589
2024-03-13,14:30:00,Bullish_Linear_Decay,0.941,0.507
2024-03-13,14:35:00,Sideways_Decay,0.621,0.563
2024-03-13,14:40:00,Bearish_Panic,0.823,0.459
2024-03-13,14:45:00,Bearish_Linear_Decay,0.795,0.472
2024-03-13,14:50:00,Vol_Crush,0.645,0.427
2024-03-13,14:55:00,Sideways_Violent,0.686,0.449
2024-03-13,15:00:00,Bullish_Grind,0.709,0.619
2024-03-13,15:05:00,Bearish_Vol_Expansion,0.938,0.649
2024-03-13,15:10:00,Sideways_Violent,0.613,0.471
2024-03-13,15:15:00,Bullish_Grind,0.899,0.424
2024-03-13,15:20:00,Sideways_Violent,0.664,0.575
2024-03-13,15:25:00,Bullish_Grind,0.868,0.609
2024-03-13,15:30:00,Sideways_Violent,0.785,0.615
2024-03-14,09:15:00,Sideways_Violent,0.875,0.468
2024-03-14,09:20:00,Bearish_Panic,0.604,0.463
2024-03-14,09:25:00,Sideways_Violent,0.673,0.373
2024-03-14,09:30:00,Sideways_Violent,0.836,0.366
2024-03-14,09:35:00,Sideways_Low_Vol,0.806,0.589
2024-03-14,09:40:00,Sideways_Violent,0.861,0.480
2024-03-14,09:45:00,Breakout_Mode,0.857,0.411
2024-03-14,09:50:00,Bearish_Linear_Decay,0.643,0.557
2024-03-14,09:55:00,Sideways_Low_Vol,0.789,0.451
2024-03-14,10:00:00,Vol_Crush,0.735,0.675
2024-03-14,10:05:00,Vol_Crush,0.937,0.554
2024-03-14,10:10:00,Bearish_Linear_Decay,0.649,0.670
2024-03-14,10:15:00,Sideways_Decay,0.633,0.746
2024-03-14,10:20:00,Expiry_Pinning,0.821,0.715
2024-03-14,10:25:00,Bearish_Vol_Expansion,0.628,0.360
2024-03-14,10:30:00,Sideways_Violent,0.729,0.553
2024-03-14,10:35:00,Sideways_Low_Vol,0.803,0.718
2024-03-14,10:40:00,Bullish_Vol_Expansion,0.700,0.506
2024-03-14,10:45:00,Expiry_Pinning,0.907,0.670
2024-03-14,10:50:00,Vol_Crush,0.701,0.731
2024-03-14,10:55:00,Bearish_Vol_Expansion,0.621,0.525
2024-03-14,11:00:00,Bullish_Grind,0.701,0.532
2024-03-14,11:05:00,Bearish_Panic,0.606,0.651
2024-03-14,11:10:00,Bullish_Linear_Decay,0.794,0.361
2024-03-14,11:15:00,Expiry_Pinning,0.889,0.414
2024-03-14,11:20:00,Vol_Crush,0.609,0.496
2024-03-14,11:25:00,Bullish_Linear_Decay,0.878,0.440
2024-03-14,11:30:00,Expiry_Pinning,0.775,0.639
2024-03-14,11:35:00,Bullish_Vol_Expansion,0.684,0.594
2024-03-14,11:40:00,Breakout_Mode,0.790,0.369
2024-03-14,11:45:00,Bearish_Panic,0.685,0.600
2024-03-14,11:50:00,Bullish_Grind,0.748,0.673
2024-03-14,11:55:00,Expiry_Pinning,0.762,0.421
2024-03-14,12:00:00,Sideways_Low_Vol,0.604,0.620
2024-03-14,12:05:00,Bullish_Linear_Decay,0.931,0.731
2024-03-14,12:10:00,Sideways_Low_Vol,0.701,0.415
2024-03-14,12:15:00,Sideways_Low_Vol,0.662,0.733
2024-03-14,12:20:00,Bullish_Grind,0.686,0.442
2024-03-14,12:25:00,Bullish_Grind,0.630,0.423
2024-03-14,12:30:00,Bullish_Grind,0.931,0.684
2024-03-14,12:35:00,Bullish_Grind,0.674,0.498
2024-03-14,12:40:00,Bullish_Grind,0.753,0.661
2024-03-14,12:45:00,Bearish_Panic,0.669,0.671
2024-03-14,12:50:00,Bearish_Linear_Decay,0.608,0.577
2024-03-14,12:55:00,Bullish_Vol_Expansion,0.861,0.552
2024-03-14,13:00:00,Bullish_Linear_Decay,0.732,0.366
2024-03-14,13:05:00,Bearish_Panic,0.693,0.611
2024-03-14,13:10:00,Vol_Crush,0.690,0.725
2024-03-14,13:15:00,Sideways_Low_Vol,0.636,0.351
2024-03-14,13:20:00,Bearish_Panic,0.949,0.424
2024-03-14,13:25:00,Bullish_Grind,0.946,0.487
2024-03-14,13:30:00,Bearish_Linear_Decay,0.919,0.738
2024-03-14,13:35:00,Bearish_Vol_Expansion,0.757,0.404
2024-03-14,13:40:00,Bullish_Linear_Decay,0.670,0.462
2024-03-14,13:45:00,Bullish_Linear_Decay,0.745,0.395
2024-03-14,13:50:00,Bearish_Vol_Expansion,0.648,0.367
2024-03-14,13:55:00,Bearish_Vol_Expansion,0.757,0.664
2024-03-14,14:00:00,Expiry_Pinning,0.703,0.416
2024-03-14,14:05:00,Bullish_Linear_Decay,0.674,0.562
2024-03-14,14:10:00,Bearish_Linear_Decay,0.637,0.645
2024-03-14,14:15:00,Expiry_Pinning,0.755,0.506
2024-03-14,14:20:00,Sideways_Violent,0.827,0.388
2024-03-14,14:25:00,Breakout_Mode,0.900,0.700
2024-03-14,14:30:00,Bullish_Grind,0.635,0.733
2024-03-14,14:35:00,Breakout_Mode,0.757,0.479
2024-03-14,14:40:00,Bearish_Vol_Expansion,0.859,0.604
2024-03-14,14:45:00,Expiry_Pinning,0.849,0.653
2024-03-14,14:50:00,Bearish_Linear_Decay,0.799,0.729
2024-03-14,14:55:00,Breakout_Mode,0.691,0.698
2024-03-14,15:00:00,Bullish_Linear_Decay,0.792,0.387
2024-03-14,15:05:00,Sideways_Decay,0.702,0.467
2024-03-14,15:10:00,Vol_Crush,0.757,0.552
2024-03-14,15:15:00,Vol_Crush,0.869,0.501
2024-03-14,15:20:00,Bullish_Vol_Expansion,0.828,0.687
2024-03-14,15:25:00,Vol_Crush,0.918,0.563
